repo_name,ref,path,symlink_target,docker_base_image
LACNIC/virtualized-appliances,refs/heads/master,bind9-dns-usecases/dfiles/basebind9_forexport/Dockerfile,,ubuntu:16.04
vittvolt/peloton,refs/heads/foreign-key-final,script/docker/ubuntu-xenial/Dockerfile,,ubuntu:xenial
vittvolt/peloton,refs/heads/foreign-key-final,script/docker/ubuntu-trusty/Dockerfile,,ubuntu:trusty
vittvolt/peloton,refs/heads/foreign-key-final,script/docker/debian-stretch/Dockerfile-jenkins,,debian:stretch
vittvolt/peloton,refs/heads/foreign-key-final,script/docker/ubuntu-trusty/Dockerfile-jenkins,,ubuntu:trusty
vittvolt/peloton,refs/heads/foreign-key-final,script/docker/ubuntu-xenial/Dockerfile-jenkins,,ubuntu:xenial
Nitaco/ansible,refs/heads/devel,packaging/debian/Dockerfile,,ubuntu:xenial
Nitaco/ansible,refs/heads/devel,test/utils/docker/ubuntu1404/Dockerfile,,ubuntu:14.04
Nitaco/ansible,refs/heads/devel,test/runner/Dockerfile,,ubuntu:16.04
Nitaco/ansible,refs/heads/devel,test/utils/docker/ubuntu1604/Dockerfile,,ubuntu:16.04
Nitaco/ansible,refs/heads/devel,test/utils/docker/ubuntu1604py3/Dockerfile,,ubuntu:16.04
sjtug/mirror-docker,refs/heads/v2,git-http-backend/Dockerfile,,debian:9
madflojo/cloudroutes-service,refs/heads/master,Dockerfile,,ubuntu:14.04
madflojo/cloudroutes-service,refs/heads/master,src/web/Dockerfile,,ubuntu:14.04
madflojo/cloudroutes-service,refs/heads/master,src/monitors/Dockerfile,,ubuntu:14.04
madflojo/cloudroutes-service,refs/heads/master,src/actions/Dockerfile,,ubuntu:14.04
madflojo/cloudroutes-service,refs/heads/master,src/bridge/Dockerfile,,ubuntu:14.04
segaleran/dockers,refs/heads/master,gtsam/Dockerfile,,ubuntu:16.04
segaleran/dockers,refs/heads/master,ceres/Dockerfile,,ubuntu:16.04
segaleran/dockers,refs/heads/master,openmvg/Dockerfile,,ubuntu:16.04
ridecharge/packer-docker,refs/heads/master,Dockerfile,,ubuntu:14.04.2
lboss75/vds,refs/heads/master,deploy/Dockerfile.api,,ubuntu:16.04
neriberto/docker,refs/heads/master,viper/Dockerfile,,ubuntu:18.04
rsmitty/docker,refs/heads/master,builder/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04
rsmitty/docker,refs/heads/master,builder/parser/testfiles/influxdb/Dockerfile,,ubuntu:14.04
rsmitty/docker,refs/heads/master,builder/parser/testfiles/escapes/Dockerfile,,ubuntu:14.04
rsmitty/docker,refs/heads/master,builder/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04
rsmitty/docker,refs/heads/master,builder/parser/testfiles/nginx/Dockerfile,,ubuntu:14.04
rsmitty/docker,refs/heads/master,builder/parser/testfiles/mail/Dockerfile,,ubuntu:14.04
rsmitty/docker,refs/heads/master,docs/examples/running_riak_service.Dockerfile,,ubuntu:trusty
rsmitty/docker,refs/heads/master,builder/parser/testfiles/znc/Dockerfile,,ubuntu:14.04
rsmitty/docker,refs/heads/master,builder/parser/testfiles/continueIndent/Dockerfile,,ubuntu:14.04
iehong/mysql,refs/heads/master,Dockerfile,,ubuntu:14.04
eversC/inspectr,refs/heads/master,Dockerfile,,ubuntu:16.10
tranhuucuong91/autoscaling,refs/heads/master,docker_mapping_mesos/Dockerfile,,ubuntu:14.04
CenturyLinkCloud/adm-forked-kubernetes,refs/heads/master,cluster/mesos/docker/socat/Dockerfile,,ubuntu:14.04.3
CenturyLinkCloud/adm-forked-kubernetes,refs/heads/master,examples/job/work-queue-1/Dockerfile,,ubuntu:14.04
CenturyLinkCloud/adm-forked-kubernetes,refs/heads/master,examples/celery-rabbitmq/flower/Dockerfile,,ubuntu:trusty
CenturyLinkCloud/adm-forked-kubernetes,refs/heads/master,examples/phabricator/php-phabricator/Dockerfile,,ubuntu:14.04
cormas/cormas,refs/heads/master,Dockerfile,,ubuntu:16.04
gaschler/bounding-mesh,refs/heads/master,ubuntu18.Dockerfile,,ubuntu:18.04
mombergm/bigtop,refs/heads/master,docker/bigtop-puppet/ubuntu-14.04/Dockerfile,,ubuntu:14.04
ShotaOd/Carbon,refs/heads/master,carbon-infrastructure/docker/Dockerfile,,debian:stretch-20171210
bogdandrutu/grpc,refs/heads/master,tools/dockerfile/distribtest/ruby_ubuntu1404_x64/Dockerfile,,ubuntu:14.04
bogdandrutu/grpc,refs/heads/master,tools/dockerfile/distribtest/ruby_ubuntu1604_x64/Dockerfile,,ubuntu:16.04
bogdandrutu/grpc,refs/heads/master,tools/dockerfile/distribtest/python_ubuntu1604_x64/Dockerfile,,ubuntu:16.04
bogdandrutu/grpc,refs/heads/master,tools/dockerfile/distribtest/python_ubuntu1404_x64/Dockerfile,,ubuntu:14.04
bogdandrutu/grpc,refs/heads/master,tools/dockerfile/test/cxx_ubuntu1404_x64/Dockerfile,,ubuntu:14.04
bogdandrutu/grpc,refs/heads/master,tools/dockerfile/distribtest/csharp_ubuntu1604_x64/Dockerfile,,ubuntu:16.04
bogdandrutu/grpc,refs/heads/master,tools/dockerfile/distribtest/node_ubuntu1404_x64/Dockerfile,,ubuntu:14.04
bogdandrutu/grpc,refs/heads/master,tools/dockerfile/test/cxx_ubuntu1604_x64/Dockerfile,,ubuntu:16.04
bogdandrutu/grpc,refs/heads/master,tools/dockerfile/distribtest/node_ubuntu1604_x64/Dockerfile,,ubuntu:16.04
bogdandrutu/grpc,refs/heads/master,tools/dockerfile/distribtest/csharp_ubuntu1404_x64/Dockerfile,,ubuntu:14.04
simonleung8/kubernetes,refs/heads/master,cluster/gce/gci/mounter/Dockerfile,,ubuntu:xenial
simonleung8/kubernetes,refs/heads/master,examples/phabricator/php-phabricator/Dockerfile,,ubuntu:14.04
Mirantis/solar,refs/heads/master,Dockerfile,,ubuntu:14.04
squeedee/concourse,refs/heads/master,ci/dockerfiles/concourse-ci/Dockerfile,,ubuntu:14.04
bigsurge/gitlabhq,refs/heads/master,docker/app/Dockerfile,,ubuntu:14.04
bigsurge/gitlabhq,refs/heads/master,docker/single/Dockerfile,,ubuntu:14.04
arpinum/tdd-kit-cpp,refs/heads/master,Dockerfile,,ubuntu:16.04
catalyst/liveblog,refs/heads/master,docker/kibana/Dockerfile,,ubuntu:trusty
catalyst/liveblog,refs/heads/master,client/Dockerfile,,ubuntu:trusty
lyndaoleary/docker,refs/heads/master,builder/dockerfile/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04
lyndaoleary/docker,refs/heads/master,docs/examples/running_riak_service.Dockerfile,,ubuntu:trusty
lyndaoleary/docker,refs/heads/master,builder/dockerfile/parser/testfiles/nginx/Dockerfile,,ubuntu:14.04
lyndaoleary/docker,refs/heads/master,builder/dockerfile/parser/testfiles/escapes/Dockerfile,,ubuntu:14.04
lyndaoleary/docker,refs/heads/master,builder/dockerfile/parser/testfiles/znc/Dockerfile,,ubuntu:14.04
lyndaoleary/docker,refs/heads/master,builder/dockerfile/parser/testfiles/continueIndent/Dockerfile,,ubuntu:14.04
lyndaoleary/docker,refs/heads/master,builder/dockerfile/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04
lyndaoleary/docker,refs/heads/master,builder/dockerfile/parser/testfiles/influxdb/Dockerfile,,ubuntu:14.04
lyndaoleary/docker,refs/heads/master,builder/dockerfile/parser/testfiles/mail/Dockerfile,,ubuntu:14.04
errodr/docker,refs/heads/master,builder/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04
errodr/docker,refs/heads/master,builder/parser/testfiles/influxdb/Dockerfile,,ubuntu:14.04
errodr/docker,refs/heads/master,builder/parser/testfiles/escapes/Dockerfile,,ubuntu:14.04
errodr/docker,refs/heads/master,builder/parser/testfiles/nginx/Dockerfile,,ubuntu:14.04
errodr/docker,refs/heads/master,builder/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04
errodr/docker,refs/heads/master,builder/parser/testfiles/continueIndent/Dockerfile,,ubuntu:14.04
errodr/docker,refs/heads/master,docs/examples/running_riak_service.Dockerfile,,ubuntu:trusty
errodr/docker,refs/heads/master,builder/parser/testfiles/mail/Dockerfile,,ubuntu:14.04
errodr/docker,refs/heads/master,builder/parser/testfiles/znc/Dockerfile,,ubuntu:14.04
deweysasser/docker-xymon,refs/heads/master,Dockerfile,,ubuntu:20.04
yoms/sentinel-banner-generator,refs/heads/master,Dockerfile,,debian:stretch
inewswire/braintree_php,refs/heads/master,Dockerfile,,debian:stretch
csieber/hvbench,refs/heads/master,Dockerfile,,ubuntu:14.04
aditirajagopal/docker,refs/heads/master,builder/dockerfile/parser/testfiles/znc/Dockerfile,,ubuntu:14.04
aditirajagopal/docker,refs/heads/master,builder/dockerfile/parser/testfiles/nginx/Dockerfile,,ubuntu:14.04
aditirajagopal/docker,refs/heads/master,builder/dockerfile/parser/testfiles/escapes/Dockerfile,,ubuntu:14.04
aditirajagopal/docker,refs/heads/master,builder/dockerfile/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04
aditirajagopal/docker,refs/heads/master,builder/dockerfile/parser/testfiles/influxdb/Dockerfile,,ubuntu:14.04
aditirajagopal/docker,refs/heads/master,builder/dockerfile/parser/testfiles/mail/Dockerfile,,ubuntu:14.04
aditirajagopal/docker,refs/heads/master,builder/dockerfile/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04
aditirajagopal/docker,refs/heads/master,builder/dockerfile/parser/testfiles/continueIndent/Dockerfile,,ubuntu:14.04
aditirajagopal/docker,refs/heads/master,docs/examples/running_riak_service.Dockerfile,,ubuntu:trusty
JLospinoso/rivestment,refs/heads/master,Mongo/Dockerfile,,ubuntu:16.04
plamut/superdesk,refs/heads/master,docker/kibana/Dockerfile,,ubuntu:trusty
tmerrick1/spack,refs/heads/develop,share/spack/docs/docker/module-file-tutorial/Dockerfile,,ubuntu:16.04
wangyum/beam,refs/heads/master,runners/gcp/gcemd/Dockerfile,,debian:stretch
wangyum/beam,refs/heads/master,runners/gcp/gcsproxy/Dockerfile,,debian:stretch
aviweit/libcloud,refs/heads/trunk,contrib/Dockerfile,,ubuntu:14.04
Eshcar/hbase,refs/heads/master,dev-support/Dockerfile,,ubuntu:14.04
raghavtan/docker,refs/heads/master,builder/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04
raghavtan/docker,refs/heads/master,builder/parser/testfiles/continueIndent/Dockerfile,,ubuntu:14.04
raghavtan/docker,refs/heads/master,builder/parser/testfiles/znc/Dockerfile,,ubuntu:14.04
raghavtan/docker,refs/heads/master,builder/parser/testfiles/escapes/Dockerfile,,ubuntu:14.04
raghavtan/docker,refs/heads/master,builder/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04
raghavtan/docker,refs/heads/master,builder/parser/testfiles/mail/Dockerfile,,ubuntu:14.04
raghavtan/docker,refs/heads/master,builder/parser/testfiles/nginx/Dockerfile,,ubuntu:14.04
raghavtan/docker,refs/heads/master,docs/examples/running_riak_service.Dockerfile,,ubuntu:trusty
raghavtan/docker,refs/heads/master,builder/parser/testfiles/influxdb/Dockerfile,,ubuntu:14.04
qiqiustb/slack-challenge,refs/heads/master,angular-app/Dockerfile,,ubuntu:14.04
moee/docker-ssl-nginx-proxy,refs/heads/master,Dockerfile,,ubuntu:14.04
KonradJedrol/docker,refs/heads/master,python-flask/my_application/Dockerfile,,ubuntu:trusty
dlorenc/minikube,refs/heads/master,test/integration/testdata/gvisor-addon-Dockerfile,,ubuntu:18.04
robertdale/tinkerpop,refs/heads/master,docker/Dockerfile,,ubuntu:xenial
mksplg/docker-archivebot,refs/heads/master,archivebot-uploader/Dockerfile,,ubuntu:14.04
mksplg/docker-archivebot,refs/heads/master,archivebot-pipeline/Dockerfile,,ubuntu:14.04
turn/edc,refs/heads/master,docker/consul/Dockerfile,,ubuntu:16.04
turn/edc,refs/heads/master,docker/redis/Dockerfile,,ubuntu:16.04
djmaze/phantomjs,refs/heads/master,deploy/Dockerfile,,ubuntu:14.04
petezybrick/iote2e,refs/heads/master,iote2e-common/docker/mysql/Dockerfile,,ubuntu:14.04.5
petezybrick/iote2e,refs/heads/master,iote2e-tests/docker/mysql/Dockerfile,,ubuntu:14.04.5
petezybrick/iote2e,refs/heads/master,iote2e-common/docker/singlenode_lesson/Dockerfile,,ubuntu:14.04.5
petezybrick/iote2e,refs/heads/master,iote2e-tests/docker/singlenode_lesson/Dockerfile,,ubuntu:14.04.5
mschwager/CTFd,refs/heads/master,Dockerfile,,ubuntu:16.04
gouyang/kubernetes,refs/heads/master,cluster/mesos/docker/socat/Dockerfile,,ubuntu:14.04.3
gouyang/kubernetes,refs/heads/master,examples/celery-rabbitmq/flower/Dockerfile,,ubuntu:trusty
gouyang/kubernetes,refs/heads/master,examples/phabricator/php-phabricator/Dockerfile,,ubuntu:14.04
gouyang/kubernetes,refs/heads/master,examples/job/work-queue-1/Dockerfile,,ubuntu:14.04
tinti/docker-nuttx,refs/heads/master,Dockerfile,,ubuntu:trusty
bjh7242/ModSecurity-Rule-Parser,refs/heads/master,Dockerfile,,ubuntu:16.04
x110dc/Dockerfiles,refs/heads/master,base/Dockerfile,,ubuntu:14.04
AdoHe/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,debian:stretch-slim
AdoHe/kubernetes,refs/heads/master,examples/phabricator/php-phabricator/Dockerfile,,ubuntu:14.04
AdoHe/kubernetes,refs/heads/master,cluster/gce/gci/mounter/Dockerfile,,ubuntu:xenial
jarretraim/docker-sabnzbd,refs/heads/master,Dockerfile,,ubuntu:14.04
Piasy/GitlabSync2GithubDocker,refs/heads/master,Dockerfile,,ubuntu:14.04
techblue/jmagick,refs/heads/master,Dockerfile,,ubuntu:14.04
hfp/tensorflow-xsmm,refs/heads/master,tensorflow/tools/ci_build/Dockerfile.custom_op,,ubuntu:14.04
hfp/tensorflow-xsmm,refs/heads/master,tensorflow/tools/ci_build/Dockerfile.hadoop,,ubuntu:16.04
hfp/tensorflow-xsmm,refs/heads/master,tensorflow/tools/dockerfiles/tools.Dockerfile,,debian:stretch
hfp/tensorflow-xsmm,refs/heads/master,tensorflow/tools/dist_test/Dockerfile,,ubuntu:16.04
hfp/tensorflow-xsmm,refs/heads/master,tensorflow/tools/dist_test/Dockerfile.local,,ubuntu:16.04
hfp/tensorflow-xsmm,refs/heads/master,tensorflow/tools/ci_build/Dockerfile.pi,,ubuntu:14.04
hfp/tensorflow-xsmm,refs/heads/master,tensorflow/tools/ci_build/Dockerfile.cpu.ppc64le,,ubuntu:16.04
hfp/tensorflow-xsmm,refs/heads/master,tensorflow/tools/dist_test/server/Dockerfile.test,,ubuntu:16.04
hfp/tensorflow-xsmm,refs/heads/master,tensorflow/contrib/makefile/Dockerfile,,ubuntu:16.04
hfp/tensorflow-xsmm,refs/heads/master,tensorflow/tools/ci_build/Dockerfile.cmake,,ubuntu:16.04
hfp/tensorflow-xsmm,refs/heads/master,tensorflow/tools/ci_build/Dockerfile.cpu,,ubuntu:16.04
hfp/tensorflow-xsmm,refs/heads/master,tensorflow/tools/docker/Dockerfile,,ubuntu:18.04
hfp/tensorflow-xsmm,refs/heads/master,tensorflow/tools/ci_build/Dockerfile.pi-python3,,ubuntu:14.04
hfp/tensorflow-xsmm,refs/heads/master,tensorflow/tools/dist_test/server/Dockerfile,,ubuntu:16.04
hfp/tensorflow-xsmm,refs/heads/master,tensorflow/tools/gcs_test/Dockerfile,,ubuntu:16.04
jinq0123/LuaPbIntf,refs/heads/master,docker/xenial/Dockerfile,,ubuntu:xenial
ewpatton/appinventor-sources,refs/heads/master,appinventor/misc/rendezvous/Dockerfile,,ubuntu:16.04
phiroict/docker,refs/heads/master,apidocs/cloud-api-source/Dockerfile,,ubuntu:trusty
phiroict/docker,refs/heads/master,engine/examples/running_riak_service.Dockerfile,,ubuntu:trusty
ferdinandrosario/onebody,refs/heads/master,build/deb/Dockerfile.ubuntu-14.04,,ubuntu:14.04
ferdinandrosario/onebody,refs/heads/master,build/deb/Dockerfile.ubuntu-16.04,,ubuntu:16.04
jacksoncage/postgres-docker,refs/heads/master,Dockerfile,,ubuntu:14.04
CarltonSemple/kubernetes,refs/heads/master,examples/phabricator/php-phabricator/Dockerfile,,ubuntu:14.04
CarltonSemple/kubernetes,refs/heads/master,cluster/gce/gci/mounter/Dockerfile,,ubuntu:xenial
kevinnguyeneng/django-uwsgi-nginx,refs/heads/master,Dockerfile,,ubuntu:16.04
kevinnguyeneng/django-uwsgi-nginx,refs/heads/master,Dockerfile-py2-env,,ubuntu:16.04
kevinnguyeneng/django-uwsgi-nginx,refs/heads/master,Dockerfile-py2,,ubuntu:16.04
abreis/swift-gissumo,refs/heads/master,dockergis/Dockerfile,,ubuntu:14.04
abreis/swift-gissumo,refs/heads/master,Dockerfile,,ubuntu:14.04
abreis/swift-gissumo,refs/heads/master,modelparking/Dockerfile,,ubuntu:16.04
zhangyancoder/kubernetes,refs/heads/master,examples/phabricator/php-phabricator/Dockerfile,,ubuntu:14.04
zhangyancoder/kubernetes,refs/heads/master,examples/celery-rabbitmq/flower/Dockerfile,,ubuntu:trusty
robertavram/Linux-Server-Configuration,refs/heads/master,db/Dockerfile,,ubuntu:14.04
robertavram/Linux-Server-Configuration,refs/heads/master,Dockerfile,,ubuntu:14.04
Qumulo/daily_storage_reports,refs/heads/master,docker/Dockerfile,,ubuntu:trusty
infinit/grpc,refs/heads/master,tools/dockerfile/distribtest/ruby_ubuntu1604_x64/Dockerfile,,ubuntu:16.04
infinit/grpc,refs/heads/master,tools/dockerfile/distribtest/python_ubuntu1604_x64/Dockerfile,,ubuntu:16.04
infinit/grpc,refs/heads/master,tools/dockerfile/test/cxx_ubuntu1604_x64/Dockerfile,,ubuntu:16.04
infinit/grpc,refs/heads/master,tools/dockerfile/test/cxx_ubuntu1404_x64/Dockerfile,,ubuntu:14.04
infinit/grpc,refs/heads/master,tools/dockerfile/distribtest/csharp_ubuntu1604_x64/Dockerfile,,ubuntu:16.04
infinit/grpc,refs/heads/master,tools/dockerfile/distribtest/node_ubuntu1604_x64/Dockerfile,,ubuntu:16.04
infinit/grpc,refs/heads/master,tools/dockerfile/distribtest/node_ubuntu1404_x64/Dockerfile,,ubuntu:14.04
infinit/grpc,refs/heads/master,tools/dockerfile/distribtest/python_ubuntu1404_x64/Dockerfile,,ubuntu:14.04
infinit/grpc,refs/heads/master,tools/dockerfile/distribtest/ruby_ubuntu1404_x64/Dockerfile,,ubuntu:14.04
infinit/grpc,refs/heads/master,tools/grift/Dockerfile,,ubuntu:14.04
infinit/grpc,refs/heads/master,tools/dockerfile/distribtest/csharp_ubuntu1404_x64/Dockerfile,,ubuntu:14.04
taf3/taf,refs/heads/master,Dockerfile,,ubuntu:16.04
shu65/sample_for_jenkins_build_pipeline,refs/heads/master,docker/Dockerfile,,ubuntu:16.04
lubkoll/Spacy,refs/heads/master,ci/Dockerfile,,ubuntu:16.04
jamesliu/mxnet,refs/heads/master,tests/ci_build/pip_tests/Dockerfile.in.pip_cpu,,ubuntu:16.04
jamesliu/mxnet,refs/heads/master,docker/Dockerfiles/Dockerfile.in.lib.cpu,,ubuntu:14.04
anovmari/mssql-client,refs/heads/master,Dockerfile,,ubuntu:xenial
rgardler/docker-demos,refs/heads/master,dockerindocker/Dockerfile,,ubuntu:14.04
trollixx/zeal,refs/heads/master,.github/workflows/appimage/Dockerfile,,ubuntu:focal
CameronTEllis/brainiak,refs/heads/master,Dockerfile,,ubuntu:18.04
mehulsbhatt/docker-mailpile,refs/heads/master,Dockerfile,,ubuntu:14.04
jamesliu/mxnet,refs/heads/master,ci/docker/Dockerfile.build.ubuntu_blc,,ubuntu:16.04
jamesliu/mxnet,refs/heads/master,ci/docker/Dockerfile.build.ubuntu_cpu,,ubuntu:16.04
jamesliu/mxnet,refs/heads/master,ci/docker/Dockerfile.build.ubuntu_base_cpu,,ubuntu:16.04
jamesliu/mxnet,refs/heads/master,ci/docker/Dockerfile.build.ubuntu_nightly_cpu,,ubuntu:16.04
jamesliu/mxnet,refs/heads/master,ci/docker/Dockerfile.build.ubuntu_rat,,ubuntu:16.04
jamesliu/mxnet,refs/heads/master,docs/build_version_doc/Dockerfile,,ubuntu:16.04
andrewsomething/python-digitalocean,refs/heads/debian,Dockerfile,,ubuntu:14.04
ademmers/ansible,refs/heads/devel,packaging/debian/Dockerfile,,ubuntu:xenial
dgjustice/ansible,refs/heads/devel,test/utils/docker/ubuntu1404/Dockerfile,,ubuntu:14.04
dgjustice/ansible,refs/heads/devel,packaging/debian/Dockerfile,,ubuntu:xenial
dgjustice/ansible,refs/heads/devel,test/utils/docker/ubuntu1604/Dockerfile,,ubuntu:16.04
dgjustice/ansible,refs/heads/devel,test/utils/docker/ubuntu1604py3/Dockerfile,,ubuntu:16.04
wknapik/openvpn-unroot,refs/heads/master,test/st/debian/Dockerfile,,debian:stretch
0xbb/apple_set_os.efi,refs/heads/master,Dockerfile,,debian:stretch
joshbrooks/docker-wharf,refs/heads/master,ansible/Dockerfile,,ubuntu:16.04
Prasad9/incubator-mxnet,refs/heads/master,tests/ci_build/Dockerfile.doc,,ubuntu:14.04
Prasad9/incubator-mxnet,refs/heads/master,docker/Dockerfiles/Dockerfile.in.lib.cpu,,ubuntu:14.04
Prasad9/incubator-mxnet,refs/heads/master,tests/ci_build/Dockerfile.cpu,,ubuntu:14.04
Prasad9/incubator-mxnet,refs/heads/master,tests/ci_build/Dockerfile.lint,,ubuntu:14.04
Prasad9/incubator-mxnet,refs/heads/master,tests/ci_build/pip_tests/Dockerfile.in.pip_cpu,,ubuntu:14.04
stevesloka/kubernetes,refs/heads/master,cluster/gce/gci/mounter/Dockerfile,,ubuntu:xenial
moonheart08/df-together,refs/heads/master,Dockerfile,,ubuntu:14.04.3
wolfreak99/OpenRCT2,refs/heads/develop,dockerfiles/mingw/Dockerfile,,ubuntu:16.04
wolfreak99/OpenRCT2,refs/heads/develop,dockerfiles/ubuntu_i686/Dockerfile,,ubuntu:18.04
wolfreak99/OpenRCT2,refs/heads/develop,dockerfiles/ubuntu_amd64/Dockerfile,,ubuntu:18.04
vroyer/elasticassandra,refs/heads/dependabot/pip/docs/elassandra/babel-2.9.1,test/fixtures/krb5kdc-fixture/Dockerfile,,ubuntu:14.04
bbriggs/docker-spigot,refs/heads/latest,Dockerfile,,ubuntu:trusty
vbatts/docker,refs/heads/master,builder/parser/testfiles/mail/Dockerfile,,ubuntu:14.04
vbatts/docker,refs/heads/master,builder/parser/testfiles/continueIndent/Dockerfile,,ubuntu:14.04
vbatts/docker,refs/heads/master,builder/parser/testfiles/znc/Dockerfile,,ubuntu:14.04
vbatts/docker,refs/heads/master,builder/parser/testfiles/escapes/Dockerfile,,ubuntu:14.04
vbatts/docker,refs/heads/master,builder/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04
vbatts/docker,refs/heads/master,builder/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04
vbatts/docker,refs/heads/master,builder/parser/testfiles/influxdb/Dockerfile,,ubuntu:14.04
vbatts/docker,refs/heads/master,builder/parser/testfiles/nginx/Dockerfile,,ubuntu:14.04
vbatts/docker,refs/heads/master,docs/sources/examples/running_riak_service.Dockerfile,,ubuntu:trusty
DigitalPandacoin/pandacoin,refs/heads/master,scripts/docker/debian/Dockerfile-stretch,,debian:stretch
DigitalPandacoin/pandacoin,refs/heads/master,scripts/docker/windows-crosscompile/Dockerfile-xenial,,ubuntu:xenial
DigitalPandacoin/pandacoin,refs/heads/master,scripts/docker/windows-crosscompile/Dockerfile-trusty,,ubuntu:trusty
nsuke/protobuf-qml,refs/heads/master,Dockerfile,,ubuntu:16.04
venkatsatish/incubator-singa,refs/heads/master,tool/docker/singa/Dockerfile,,ubuntu:14.04
initiummedia/gitlabhq,refs/heads/master,docker/Dockerfile,,ubuntu:14.04
mulesoft-consulting/anypoint-buildpack,refs/heads/master,ci/docker-image/Dockerfile,,ubuntu:trusty
cyverseuk/GWASSER,refs/heads/master,Dockerfile,,ubuntu:16.04
jpiccari/kubernetes,refs/heads/master,examples/phabricator/php-phabricator/Dockerfile,,ubuntu:14.04
jpiccari/kubernetes,refs/heads/master,cluster/mesos/docker/socat/Dockerfile,,ubuntu:14.04.3
jpiccari/kubernetes,refs/heads/master,examples/celery-rabbitmq/flower/Dockerfile,,ubuntu:trusty
jpiccari/kubernetes,refs/heads/master,hack/jenkins/job-builder-image/Dockerfile,,ubuntu:14.04
jpiccari/kubernetes,refs/heads/master,examples/job/work-queue-1/Dockerfile,,ubuntu:14.04
tt/stack-images,refs/heads/master,heroku-18/Dockerfile,,ubuntu:18.04
tt/stack-images,refs/heads/master,heroku-16/Dockerfile,,ubuntu:16.04
jinsenglin/docker,refs/heads/master,dockerfiles/ubuntu14.04-ruby2.2.0/Dockerfile,,ubuntu:14.04
jinsenglin/docker,refs/heads/master,dockerfiles/ubuntu14.04-openstack-glance-cli/Dockerfile,,ubuntu:14.04
jinsenglin/docker,refs/heads/master,dockerfiles/ubuntu14.04-apt-cacher/Dockerfile,,ubuntu:14.04
jinsenglin/docker,refs/heads/master,dockerfiles/ubuntu14.04-openstack-nova-cli/Dockerfile,,ubuntu:14.04
jinsenglin/docker,refs/heads/master,dockerfiles/ubuntu14.04-openstack-neutron-cli/Dockerfile,,ubuntu:14.04
jinsenglin/docker,refs/heads/master,dockerfiles/ubuntu14.04.3-openstack-cli/Dockerfile,,ubuntu:14.04.3
jinsenglin/docker,refs/heads/master,dockerfiles/ubuntu14.04-apt-cacher-ng/Dockerfile,,ubuntu:14.04
juju4/ansible-sift,refs/heads/master,test/travis/Dockerfile.ubuntu-18.04,,ubuntu:18.04
juju4/ansible-sift,refs/heads/master,test/travis/Dockerfile.ubuntu-14.04,,ubuntu:14.04
juju4/ansible-sift,refs/heads/master,test/travis/Dockerfile.ubuntu-16.04,,ubuntu:16.04
juju4/ansible-sift,refs/heads/master,test/travis/Dockerfile.ubuntu-20.04,,ubuntu:20.04
jdef/contrib,refs/heads/master,service-loadbalancer/Dockerfile,,ubuntu:14.04
kubeflow/mpi-operator,refs/heads/master,examples/v2beta1/horovod/Dockerfile,,ubuntu:18.04
kubeflow/mpi-operator,refs/heads/master,build/base/Dockerfile,,debian:buster
ReachingOut/fxa-content-server,refs/heads/master,Dockerfile,,ubuntu:trusty
adenops/moustack,refs/heads/ocata,docker/ubuntu-base/Dockerfile,,ubuntu:xenial-20170510
msabramo/ansible,refs/heads/devel,test/utils/docker/ubuntu1404/Dockerfile,,ubuntu:14.04
msabramo/ansible,refs/heads/devel,packaging/debian/Dockerfile,,ubuntu:xenial
msabramo/ansible,refs/heads/devel,test/utils/docker/ubuntu1604py3/Dockerfile,,ubuntu:16.04
msabramo/ansible,refs/heads/devel,test/utils/docker/ubuntu1604/Dockerfile,,ubuntu:16.04
tiagofernandez/boobot,refs/heads/master,vendor/src/github.com/kardianos/service/linux_test/upstart/Dockerfile,,ubuntu:14.04
dahak-metagenomics/dahak,refs/heads/master,docker_files/abricate/Dockerfile,,ubuntu:16.04
dahak-metagenomics/dahak,refs/heads/master,workflows/functional_inference/antibiotic_resistance/Dockerfile,,ubuntu:16.04
dahak-metagenomics/dahak,refs/heads/master,docker_files/make_quast/Dockerfile,,ubuntu:14.04
dahak-metagenomics/dahak,refs/heads/master,docker_files/srst2/Dockerfile,,ubuntu:16.04
PUNCH-Cyber/YaraGuardian,refs/heads/master,Dockerfile,,ubuntu:16.04
runetvilum/helsingor-trafikfarligeveje,refs/heads/master,Dockerfile,,ubuntu:xenial
ibotty/origin,refs/heads/master,Godeps/_workspace/src/github.com/docker/docker/builder/parser/testfiles/influxdb/Dockerfile,,ubuntu:14.04
